City,Provinsi,Cabang,Alamat
Watampone,Sulawesi Selatan,KCP Watampone,Jl. Ahmad Yani No. 27 Watampon
Watampone,Sulawesi Selatan,KK LPO WATAMPONE,Jl. M.Husni Thamrin No.7 Watampone
Watampone,Sulawesi Selatan,KLS WATAMPONE,"Jl. Ahmad Yani No. 27, Watampone"
Watansoppeng,Sulawesi Selatan,KK LPO WATANSOPPENG,Jl. Veteran No.31 Watansoppeng 90800
Luwuk,Sulawesi Tengah,KK LPO LUWUK,"Jl. Brigjen Katamso No. 2 Luwuk, kab. Banggal  94711"
Palu,Sulawesi Tengah,KC PALU,"Jl. Jend. Sudirman No. 2, Palu 94111 "
Palu,Sulawesi Tengah,KK LPO PALU,Jl. Muh Yamin No.1 Palu 94000
Toli Toli,Sulawesi Tengah,KK LPO TOLI-TOLI,Jl. Jend Ahmad Yani No.09 Toli-Toli 94500
Bau Bau,Sulawesi Tenggara,KK LPO BAU-BAU,Jl. Murhum No. 56 Bau Bau 93700
Kendari,Sulawesi Tenggara,KC Kendari,"Jl. A. Yani , Komplek A. Yani Square Blok. A6-7 Kendari 93117"
Kendari,Sulawesi Tenggara,KK Andounohu,"Komp. Ruko Jl. Poros Onduonohu – Kendari , Kendari"
Kendari,Sulawesi Tenggara,KK LPO Kendari,"Jl. Sam Ratulangi No. 79 Kendari , Kendari"
Kolaka,Sulawesi Tenggara,KK LPO KOLAKA,Jl. Pahlawan No.17 Kabupaten Kolaka 93500
Bitung,Sulawesi Utara,KCP Bitung,"Jl. Sam Ratulangi No. 3 Bitung, Pekadodan, Bitung"
Bitung,Sulawesi Utara,KK LPO BITUNG,Jl. Sam Ratulangi Bitung
Kotamobagu,Sulawesi Utara,KK LPO KOTAMOBAGU,Jl. D.I. Panjaitan No.244 Kotamobagu
Manado,Sulawesi Utara,KC Manado,Jl. Wolter Monginsidi No. 56 Manado 95115
Manado,Sulawesi Utara,KK LPO Manado,Jl. Sam Ratulangi No.23 Menado
Manado,Sulawesi Utara,KK Paal Dua,"Kampus Unsrat, Kelurahan Bahu Manado – 95115"
Manado,Sulawesi Utara,KK Pasar 45,"Jln. Walanda Maramis No. 43 Kel. Pinaesaan, Kec. Tikala, Manado"
Manado,Sulawesi Utara,KK RSUP R. D. Kandau,"Komplek Perkantoran RSUP Dr. Kandou Jl. Raya Tanawangko No. 56 Malalayang I Manado , Manado"
Tahuna,Sulawesi Utara,KK LPO TAHUNA,"Jl. Raramenus No.1 Tahuna , Sangihe, Sulawesi Utara"
Tondano,Sulawesi Utara,KK Unima,"Komplek Kampus Universitas Negeri Manado Kel. Maesa, Kec. Tondano Kab. Minahasa, Sulawesi Utara"
Badung,Bali,KCP Kuta,"Jl.Kalianget No.12 Kuta, kab. Badung, Bali 80361"
Badung,Bali,KK Dalung,"Jl. Raya Padang Luwih No. 173 Ds. Dalung, Kec. Kuta Utara Kab. Badung, Bali "
Badung,Bali,KK LPO Kuta,"Jl. Selamat Kuta, kab. Badung, Bali 80361"
Badung,Bali,KK Nusa Dua,"Ruko Nusa Dua Square Jln. By Pass Ngurah Rai No. 262 Jimbaran, Kuta Selatan, kab. Badung, Bali"
Bangli,Bali,KK LPO Bangli,"Jl. Kusuma Yuda No.17 Bangli 80611, Bali"
Buleleng,Bali,KCP Singaraja,Jl. A. Yani No. 94 C Kab. Buleleng – Bali 
Buleleng,Bali,KK LPO Banjar Singaraja,"Jl. Seririt Singaraja 81152, kab. Bulelebg, Bali"
Buleleng,Bali,KK LPO Seririt,"Jl. Sudirman No.51 Seririt 81153, kab. Buleleng, Bali"
Buleleng,Bali,KK LPO Singaraja,"Jl. Gajah Mada No.156 Singaraja 81100, kab. Buleleng, Bali"
Denpasar,Bali,KC Denpasar,"Jl. Dewi sartika No. 2 Denpasar 80114, Bali"
Denpasar,Bali,KCP Gatot Subroto,"Jln. Gatot Subroto No. 408 Denpasar, Bali"
Denpasar,Bali,KCP Gunung Agung,"Jl. Gunung Agung No. 146 Blok 8 Denpasar 80119 , Bali"
Denpasar,Bali,KCP Surapati,"Jln. Surapati No. 13 Denpasar 80232, Bali"
Denpasar,Bali,KK Monang-Maning,"Jln. Gunung Batukaru No. 60 Perumnas Monang Maning, Denpasar Barat, Bali"
Denpasar,Bali,KK Sesetan,"Jln. Raya Sesetan No. 356B Denpasar, Bali"
Denpasar,Bali,KK Sunset Road,Jln. Sunset Road Kav.5 No. 89 Denpasar
Gianyar,Bali,KK Gianyar,Jl. Airlangga No. 17 x Gianyar Bali
Gianyar,Bali,KK LPO Gianyar,Jl. Abimayu No.4 Gianyar 80511
Gianyar,Bali,KK LPO Sukawati,"Jl. Raya Sukawati, Gianyar, Bali  80582"
Gianyar,Bali,KK LPO Ubud,"Jl. Jembawan No. 1 Ubud, Gianyar, Bali 80571"
Jembrana,Bali,KK LPO Negara,"Jl. Ngurah Rai No.76 Negara, Jembrana, Bali  82217"
Karangasem,Bali,KK LPO Amlapura,"Jl. Gatot Subroto No.29 Amlapura 80811, Bali"
Tabanan,Bali,KK LPO Tabanan,"Jl. Pahlawan No. 4 Tabanan 82113, Bali"
Tabanan,Bali,KK Tabanan,"Jl. Raya Baypass No. 19 Kediri – Tabanan, Bali"
Bima,NTB,KK LPO Bima,Jl. Gajah Mada Bima 84113
Mataram,NTB,KC Mataram,"Jl. Pejanggik No. 99-101 Cakranegara, Mataram 83121"
Mataram,NTB,KCP Airlangga,"Jl. Airlangga No. 1B, Mataram "
Mataram,NTB,KK LPO Mataram,"Jl. Sriwijaya Mataram 83126 , Mataram"
Mataram,NTB,KK LPO Mataram RSU,Jl. Pariwisata Mataram 83114
Praya,NTB,KK Praya,"Jl. Jend. Sudirman Praya , Kab. Lombok Tengah , Mataram"
Selong,NTB,KK LPO Selong,Jl. Prof. Moh. Yamin No. 61 Selong Lombok Timur
Sumbawa Besar,NTB,KK LPO Sumbawa Besar,Jl. Garuda No. 101 Sumbawa Besar
Ende,NTT,KK LPO Ende,Jl. Basuki Rahmat No. 15 Ende 86318
Kalabahi,NTT,KK LPO Kalabahi,Jl. Dr. Soetomo No.6 Kalabahi 85813
Kupang,NTT,KC Kupang,Jl. Jend. Sudirman No. 87 Kupang 85119
Kupang,NTT,KK LPO Kupang,JL. Palapa No. 1 Oebobo Kupang 85111
Waingapu,NTT,KK LPO Waingapu,Jl. DR. Soetomo No. 21 Waingapu 87111
Ambon,Maluku,KC Ambon,Jl. Diponegoro No. 75B Ambon
Ambon,Maluku,KK IAIN Ambon,Jl. Tarmidzi Taher – Batu Merah Atas – Ambon
Ambon,Maluku,KK LPO AMBON,Jl.Raya Patimura No.20 Ambon 97126
Tual,Maluku,KK LPO TUAL,Jl.Pahlawan Revolusi No.17 Tual 97600
Ternate,Maluku Utara,KC Ternate,JL. Zainal Abidin Syah No. 41 Ternate – Maluku Utara 
Biak,Papua,KK LPO BIAK,JL. Muhammad Yamin No.59 Biak (98100)
Merauke,Papua,KK LPO MERAUKE,JL. Brawijaya No.168 Merauke (99600)
Timika,Papua,KK LPO TIMIKA,"JL. Yos Sudarso No.17 Timika (99900) , Jayapura"
Jayapura,Papua,KC JAYAPURA,Jl. Koti No. 22 Jayapura 99111
Jayapura,Papua,KCP WAENA,"Jl. Raya Sentani No. 54 Waena, Jayapura 99358"
Jayapura,Papua,KK LPO ABEPURA,"JL. Raya Sentani No.1 Abepura (99351), Jayapura"
Jayapura,Papua,KK LPO JAYAPURA,JL. Koti No.3 Jayapura (99000
Jayapura,Papua,KK Sentani,"Jl. Raya Sentani No. 58 Sentani Kota Jayapura , Jayapura"
Manokwari,Papua Barat,KCP Manokwari,"Jl. Pahlawan No. 3B Kec. Manokwari Barat, Kab. Manokwari – Papua Barat"
Manokwari,Papua Barat,KK LPO MANOKWARI,Jl.Siliwangi No.28 Manokwari 98300
Sorong,Papua Barat,KK LPO SORONG,JL. Ahmad Yani No.19 Sorong (98400)
Sorong,Papua Barat,KCP SORONG,"Jl. Pramuka No. 4 Kec. Sorong Barat , Kodya. Sorong – Papua Barat "
