City,Provinsi,Cabang,Alamat
Bekasi kota,Jawa Barat,KLN Citragrand,"Ruko Citra Grand Blok R2 No. 1-2  Jl. Alternatif Cibubur Km 4  Jatikarya  Jatisampurna,  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Harapan Indah,"Ruko Sentra Niaga Bulevar Hijau  Blok A No. 20  Pejuang  Medan Staria  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Jatiasih,"Ruko Jati Asih No. 5-6  Jl. Raya Bekasi  Pondok Gede  Jati Rasa  Jatiasih  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Jatiwaringin,"Jl. Jatiwaringin Raya No. 20  Pondok Gede  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Juanda,"Jl. Ir. H. Juanda No. 104 C Margahayu Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Kalimas,"Ruko Kalimas Blok C 7 & C 8 Jl. Chairil Anwar – Bekasi Timur Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Kemang Pratama,"Ruko Blok Mm 21 D-E Kemang Pratama Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Plaza Pondok Gede,"Plaza Pondok Gede 2  Kel. Jatiwaringin  Kec. Pondok Gede  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Pondok Gede,"Komp. Pondok Gede Plaza Blok H No. 1-2  Kel. Jatiwaringin  Kec. Pondok Gede  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Pondok Ungu,"Ruko Mall Harapan No. 16 Jl.Raya Sultan Agung Km.27  Pondok Ungu  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Sumarecon Bekasi,"Komp. Sinpasa Commercial Sumarecon  Blok Sa No.21  Jl. Boulevard Selatan Sumarecon  Margamulya  Bekasi Utara  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Sumber Arta Kalimalang,".Jl. Raya KH Noer Alie  Ruko No. A 3-4 (Jln. Kalimalang Sumber Arta)  Bintara  Bekasi Barat  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Taman Galaxy,"Jl. Galaxi Raya No.7A  Jakasampurna Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KLN Transyogi Cibubur,"Pertokoan Kranggan Permai Blok BL Rt/Rw. 17/01, Kel. Jaka Sampurna  Kec. Jakasampurna  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KK Bantar Gebang,"Jl. Raya Siliwangi No.3  Rt 03 Rw 1, Bantar Gebang  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KK Bintara,"Ruko Bintara Bisnis Center  Jl. Bintara Raya  Bekasi Barat  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KK Grand Galaxy,"Jl. Pulau Ribung Blok Ar No.32  Taman Galaxy  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KK Grand Mall Bekasi,"Area Ruko Blok B No.3  Grand Mall Bekasi  Jl. Jend. Sudirman  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KK Jati Makmur,"Ruko Jatimakmur Residence  Jl. Raya Jatimakmur No. A.16  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KK Jati Murni,"Jl. Raya Hankam No. 3  Jatimurni  Pondok Melati  Kranggan  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KK Jatibening,"Jl. Caman Raya No. 129  Jatibening  Pondok Gede  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KK Mega Bekasi,"Mega Bekasi Upper Ground  Teras Garuda  Jl. A. Yani No 1  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KK Rawa Lumbu,"Jl. Pramuka no. 1A  Rawa Lumbu Kota Bekasi, JB"
Bekasi kota,Jawa Barat,KK Wisma Asri,"Jl. Raya Pejuangan  Teluk Pucung  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,PP Bunda Hati Kudus,"Sekolah Bunda Hati Kudus  Jl Transyogi Km 6  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,PP Jamsostek Bekasi,"Jl. Pramuka No.29  Kota Bekasi, JB"
Bekasi kota,Jawa Barat,PP Mercubuana,"Jl. Raya Kranggan No.6  Jatisampurna  Kota Bekasi, JB"
Bekasi kab.,Jawa Barat,KLN Cikarang,"Jl. Yos Sudarso No.8  Cikarang  Kab. Bekasi, JB"
Bekasi kab.,Jawa Barat,KLN Cikarang Baru,"Jl. Anggrek 1 Blok 2 No. 6  Mekar Mukti  Cikarang Utara  Kab. Bekasi, JB"
Bekasi kab.,Jawa Barat,KLN Jababeka,"Jl. Jababeka Raya Kav. A1 B  Pasir Gombong  Cikarang Utara  Kab. Bekasi, JB"
Bekasi kab.,Jawa Barat,KLN Lippo Cikarang,"Jl. MH Thamrin  Lippo Cikarang Bekasi  Area Lantai Dasar Unit 28 C  Kab. Bekasi, JB"
Bekasi kab.,Jawa Barat,KLN Mutiara Gading,"Ruko Perum. Villa Mutiara Gading II  Blok D.01 Kav. No.10  Karang Satria  Kab. Bekasi, JB"
Bekasi kab.,Jawa Barat,KK Cibitung,"Ruko Cibitung Business Park  Jl. Hasanudin  Cibitung  Kab. Bekasi, JB"
Bekasi kab.,Jawa Barat,KK Jatimulya,"Ruko Jatimulya  Jl. Pondok Timur Indah  Jatimulya  Tambun Selatan  Kab. Bekasi, JB"
Bekasi kab.,Jawa Barat,KK MM 2100,"Ruko Mall Bekasi Fajar Mm 2100 B-18  Industrial Town  Cibitung  Kab. Bekasi, JB"
Bekasi kab.,Jawa Barat,KK Pasar Sentral Cikarang,"Ruko Pasar Sentral Cikarang No.Esa-19  Jl. Raya Cibarusah  Cikarang  Kab. Bekasi, JB"
Bekasi kab.,Jawa Barat,KK Sentra Grosir Cikarang,"Sentra Grosir Cikarang  Ground Floor Blok A  Jl RE Martadinata No.95  Cikarang  Kab. Bekasi, JB"
Bogor kota,Jawa Barat,KCU Bogor,"Jl. Ir. H.Juanda No. 52  Kota Bogor, JB"
Bogor kota,Jawa Barat,KLN Baranangsiang,"Jl. Pajajaran No.78-J  Rt 005 Rw 004  Baranangsiang  Bogor Timur  Kota Bogor, JB"
Bogor kota,Jawa Barat,KLN Cimanggu,"Jl.Soleh Iskandar No.1 Kav-A  Cimanggu  Kota Bogor, JB"
Bogor kota,Jawa Barat,KLN Pajajaran,"Jl.Raya Pajajaran No.20 Kota Bogor, JB"
Bogor kota,Jawa Barat,KLN Pasar Anyar,"Jl. Raya Sawo Jajar No.6  Pasar Anyar Kota Bogor, JB"
Bogor kota,Jawa Barat,KLN Pasar Merdeka,"Jl Merdeka No.84  Kota Bogor, JB"
Bogor kota,Jawa Barat,KLN Tajur,"Jl. Raya Tajur No. 57 K  Kota Bogor, JB 16720"
Bogor kota,Jawa Barat,KLN Warung Jambu Bogor,"Jl. Raya Ciluar No. 143  Kota Bogor, JB"
Bogor kota,Jawa Barat,KK Ciluar,"Jl. Raya Ks Tubun 317  Simpang Pomad  Ciparigi  Kota Bogor, JB"
Bogor kota,Jawa Barat,KK Surya Kencana,"Jl. Surya Kencana No.327  Kota Bogor, JB"
Bogor kab.,Jawa Barat,KLN Cibinong,"Jl. Raya Cibinong No. 600  Cibinong  Kab. Bogor, JB"
Bogor kab.,Jawa Barat,KLN Cileungsi,"Jl. Narogong Raya  Ruko Perum Griya Kenari Mas  Blok A1 No. 8-9  Cileungsi  Kab. Bogor, JB"
Bogor kab.,Jawa Barat,KLN Citeureup,"Jl Mayor Oking Kav.36-37  Citeureup  Kab. Bogor, JB"
Bogor kab.,Jawa Barat,KLN IPB Dermaga,"Kampus IPB Darmaga  Jl. Raya Bogor-Jasinga  Darmaga  Kab. Bogor, JB"
Bogor kab.,Jawa Barat,KLN Kota Wisata,"Perumahan Kota Wisata  Ruko Sentra Eropa Blok G No. 5-6  Nagrek  Gunung Putri  Kab. Bogor, JB"
Bogor kab.,Jawa Barat,KLN Mayor Oking,"Jl. Mayor Oking Raya No. 112,  Cirimekar  Cibinong  Kab.Bogor, JB"
Bogor kab.,Jawa Barat,KK Cisarua,"Jl. Raya Puncak No. 1  RT 4/3  Cisarua  Kab. Bogor, JB"
Bogor kab.,Jawa Barat,KK Gunung Putri,"Perum Griya Bukit Jaya  Blok Aa.11 No.21  Tlajung  Gunung Putri  Kab. Bogor, JB"
Bogor kab.,Jawa Barat,KK Leuwiliang,"Jl. Raya Leuwiliang  Pasar Lama  Kab. Bogor, JB"
Ciamis,Jawa Barat,KLN Ciamis,"Jl. Jend. Sudirman No. 47  Ciamis  Kab. Ciamis, JB"
Ciamis,Jawa Barat,KLN Pangandaran,"Jl. Merdeka No. 144  Pangandaran  Kab. Ciamis, JB"
Ciamis,Jawa Barat,KK Banjarsari,"Jl. Raya Banjarsari No.153  Banjarsari  Kab. Ciamis, JB"
Cianjur,Jawa Barat,CIANJUR,JL. DR. MUWARDI NO.3 CIANJUR
Cianjur,Jawa Barat,CIRANJANG,JL. RAYA CIRANJANG NO.79-81 CIANJUR
Cianjur,Jawa Barat,CIPANAS,"JL. RAYA CIPANAS KM.81,3 CIANJUR"
Cianjur,Jawa Barat,TANGGEUNG,JL. RAYA TANGGEUNG RT.02 KAB. CIANJUR
Cimahi,Jawa Barat,CIMAHI,JL. RAYA CIBABAT NO.98 CIMAHI
Cimahi,Jawa Barat,UNJANI,JL. TERUSAN JENDRAL SUDIRMAN KOTA CIMAHI
Cirebon,Jawa Barat,CIREBON,JL. YOS SUDARSO NO.3 CIREBON
Cirebon,Jawa Barat,PEKALIPAN,JL. PEKALIPAN NO.123 RT.06/03 KOTA CIREBON
Cirebon,Jawa Barat,GRAGE MALL,JL. TENTARA PELAJAR NO.1 CIREBON
Cirebon,Jawa Barat,TEGALWANGI,JL. RAYA TEGALWANGI NO.19 B KOTA CIREBON
Cirebon,Jawa Barat,ARJAWINANGUN,JL. RAYA BY PASS NO.6 KAB. CIREBON
Cirebon,Jawa Barat,LOSARI,JL. SOEKARNO HATTA NO.77 KAB. CIREBON
Depok,Jawa Barat,DEPOK MAHARAJA,"RUKO MAHARAJA, JL. RAYA SAWANGAN DEPOK"
Depok,Jawa Barat,PONDOK CINA,"JL. MARGONDA RAYA NO. 47A PONDOK CINA, DEPOK"
Depok,Jawa Barat,UI DEPOK,GEDUNG BARU BALAI SIDANG KAMPUS BARU UI DEPOK
Depok,Jawa Barat,DEPOK I,JL. ARIEF RAHMAN HAKIM NO.61&63 BEJI-DEPOK
Depok,Jawa Barat,DEPOK TIMUR,"JL. PROKLAMASI BLOK A NO.13-14, DEPOK"
Depok,Jawa Barat,DEPOK II,"JL. TOLE ISKANDAR, DEPOK GRIYA ASRI BLOK 1/21"
Depok,Jawa Barat,KELAPA DUA,JL. AKSES UI KAMPUNG KELAPA 2 CIMANGGIS BOGOR
Depok,Jawa Barat,MARGONDA,JL. MARGONDA RAYA NO.48 BEJI DEPOK
Depok,Jawa Barat,PARUNG,RUKO BUKIT SAWANGAN INDAH BLOK F NO.8 DEPOK
Garut,Jawa Barat,GARUT,JL. JEND. A. YANI NO.57 KOTA GARUT
Garut,Jawa Barat,CIKAJANG,JL. RAYA CIKAJANG NO.215/73 KAB. GARUT
Indramayu,Jawa Barat,JATIBARANG,JL. MAYOR DASUKI NO.126 KAB. INDRAMAYU
Indramayu,Jawa Barat,INDRAMAYU,JL. JEND. SUDIRMAN NO.49 KAB. INDRAMAYU
Indramayu,Jawa Barat,PATROL,JL. RAYA PATROL NO.10 KAB. INDRAMAYU
Karawang,Jawa Barat,CIKAMPEK,"JL. JEND. A. YANI, CIKAMPEK JAWA BARAT"
Karawang,Jawa Barat,KARAWANG,"JL. TUPAREV NO.352, KARAWANG JAWA BARAT"
Karawang,Jawa Barat,KOSAMBI,"JL. RAYA KOSAMBI DS.DUREN, KARAWANG"
Karawang,Jawa Barat,RENGASDENGKLOK,JL. RAYA RENGASDENGKLOK NO.158 KARAWANG
Karawang,Jawa Barat,TUPAREV,JL. TUPAREV NO.19 KARAWANG
Karawang,Jawa Barat,PASAR CIKAMPEK,JL. TERMINAL BUS NO.09 CIKAMPEK
Kuningan,Jawa Barat,KUNINGAN,JL. JEND. SUDIRMAN NO.22 KAB. KUNINGAN
Majalengka,Jawa Barat,MAJALENGKA,JL. KH ABDUL HALIM NO.104 A MAJALENGKA
Majalengka,Jawa Barat,CIKIJING,JL. RAYA CIKIJING NO.57 MAJALENGKA
Purwakarta,Jawa Barat,PURWAKARTA,JL. JEND. SUDIRMAN NO.3 PURWAKARTA
Purwakarta,Jawa Barat,PLERED,JL. RAYA WARUNG KANDANG NO.3 PURWAKARTA
Subang,Jawa Barat,SUBANG,JL. OTTO ISKANDARDINATA NO.11 KAB. SUBANG
Subang,Jawa Barat,KALIJATI,JL. RAYA KALIJATI NO.227 SUBANG
Subang,Jawa Barat,PAMANUKAN,JL. ION MARTASASMITA NO.32 SUBANG
Sukabumi,Jawa Barat,SUKABUMI,JL. RE. MARTADINATA NO.63-65 KOTA SUKABUMI
Sukabumi,Jawa Barat,CIWANGI,JL. JEND. A. YANI NO.125 SUKABUMI
Sukabumi,Jawa Barat,CIBADAK,JL. SILIWANGI NO.146 SUKABUMI
Sukabumi,Jawa Barat,CICURUG,JL. SILIWANGI NO.287 SUKABUMI
Sumedang,Jawa Barat,JATINANGOR,JL. RAYA JATINANGOR KM.21 KAB. SUMEDANG
Sumedang,Jawa Barat,RANCAEKEK,JL. RAYA RANCAEKEK KM.20 KABUPATEN SUMEDANG
Sumedang,Jawa Barat,SUMEDANG,JL. PRABU GEUSAN ULUN NO.113 KAB. SUMEDANG
Sumedang,Jawa Barat,CICURUG,JL. SILIWANGI NO.287 SUKABUMI
Tasikmalaya,Jawa Barat,TASIKMALAYA,JL. H.Z. MUSTAFA NO.110 KOTA TASIKMALAYA
Tasikmalaya,Jawa Barat,UNIVERSITAS SILIWANGI,JL. SLILWANGI NO.24 TASIKMALAYA
Tasikmalaya,Jawa Barat,CIAWI,JL. PELITA I NO.09 TASIKMALAYA
Tasikmalaya,Jawa Barat,SINGAPARNA,JL. RAYA TIMUR NO.52 CIAMIS
Banjarnegara,Jawa Tengah,BANJARNEGARA,JL. S. PARMAN NO. 169 BANJARNEGARA
Banyumas,Jawa Tengah,PURWOKERTO,JL. JEND. SUDIRMAN NO. 137 PURWOKERTO
Banyumas,Jawa Tengah,WANGON,JL. RAYA UTARA NO. 9 WANGON
Banyumas,Jawa Tengah,UNSOED,JL. PROF. HR. BOENYAMIN NO. 129 PURWOKERTO
Banyumas,Jawa Tengah,PASAR WAGE,JL. JEND. SUDIRMAN NO. 846 PURWOKERTO
Banyumas,Jawa Tengah,SOKARAJA,JL. JEND. SUDIRMAN NO. 131 SOKARAJA
Batang,Jawa Tengah,BATANG,"JL.JEND.SUDIRMAN NO.266,BATANG"
Batang,Jawa Tengah,LIMPUNG,"JL. RAYA LIMPUNG- BANYUPUTIH, BATANG"
Blora,Jawa Tengah,KLN Blora,JL. Alun-alun Barat no. 1 Blora 58200
Blora,Jawa Tengah,KCU Cepu,"JL. Pemuda no. 76 kel. Cepu, kec. Cepu, kab. Blora 58312"
Boyolali,Jawa Tengah,KLN Boyolali,"Jl.Pandanaran No.154 B  Kel. Pulisen  Kec. Boyolali  Kab. Boyolali, JT"
Brebes,Jawa Tengah,BUMIAYU,JL. DIPONEGORO NO. 2 BUMIAYU
Cilacap,Jawa Tengah,SIDAREJA,JL. YOS SUDARSO NO. 40 CILACAP
Cilacap,Jawa Tengah,MAJENANG,"JL. DIPONEGORO NO. 187, CILACAP"
Cilacap,Jawa Tengah,KROYA,"JL. A. YANI NO. 07-09, CILACAP"
Cilacap,Jawa Tengah,CILACAP,"JL. JEND. A. YANI NO. 32, CILACAP"
Demak,Jawa Tengah,DEMAK,JL. SULTAN PATAH NO. 11 DEMAK
Grobogan,Jawa Tengah,PURWODADI,"JL. LETJEND. SUPRAPTO NO. 128, GROBOGAN."
Jepara,Jawa Tengah,JEPARA,JL. PEMUDA NO. 11 A JEPARA
Jepara,Jawa Tengah,MARGOYOSO,JL. RAYA KALINYAMATAN JEPARA
Jepara,Jawa Tengah,BANGSRI,JL. RAYA BANGSRI JEPARA
Karanganyar,Jawa Tengah,KARANGANYAR,JL. LAWU NO.31 A KARANGANYAR.
Karanganyar,Jawa Tengah,PALUR,JL. RAYA PALUR NO: 47B KARANGANYAR
Kebumen,Jawa Tengah,GOMBONG,JL. YOS SUDARSO NO.230 KEBUMEN
Kebumen,Jawa Tengah,PREMBUN,"JL. RAYA PREMBUN NO.153, KEBUMEN"
Kebumen,Jawa Tengah,KEBUMEN,"JL. PAHLAWAN NO. 140, KEBUMEN"
Kendal,Jawa Tengah,KENDAL,JL. PEMUDA NO. 15 A KAB. KENDAL
Kendal,Jawa Tengah,JOMBLANG,KOMPLEKS RUKO METRO PLAZA BLOK B1-B2 SEMARANG
Kendal,Jawa Tengah,KALIWUNGU,JALAN RAYA TIMUR NO. 92 B KENDAL.
Klaten,Jawa Tengah,KLATEN,JL. PEMUDA SELATAN 39 KLATEN
Klaten,Jawa Tengah,DELANGGU,JL. RAYA DELANGGU 180 KLATEN
Kudus,Jawa Tengah,KUDUS,JL. A. YANI 55 KUDUS
Kudus,Jawa Tengah,PR SUKUN,"JL. RAYA GONDOSARI, KUDUS"
Magelang,Jawa Tengah,MAGELANG,JL. PAHLAWAN NO.1 MAGELANG
Magelang,Jawa Tengah,REJOWINANGUN,JL. JEND. SUDIRMAN NO.44 MAGELANG
Magelang,Jawa Tengah,MUNTILAN,"JL. PEMUDA NO.5, MAGELANG"
Magelang,Jawa Tengah,MUNGKID,"JL. LETJEN TUKIYAT, MAGELANG"
Pati,Jawa Tengah,PATI,JL. PANGLIMA SUDIRMAN NO.55 KAB. PATI
Pati,Jawa Tengah,NGEMPLAK,JL. RAYA PATI-TAYU KM 18 KAB. PATI
Pati,Jawa Tengah,JUWANA,JL. P SUDIRMAN RUKO PLAZA NO 10 PATI
Pekalongan,Jawa Tengah,PEKALONGAN,JL. IMAM BONJOL NO. 59 PEKALONGAN
Pekalongan,Jawa Tengah,WIRADESA,"JL. RAYA WIRADESA NO. 502, PEKALONGAN"
Pekalongan,Jawa Tengah,KEDUNGWUNI,JL. GEMBONG RAYA PEKALONGAN
Pemalang,Jawa Tengah,PEMALANG,JL. JEND. SUDIRMAN NO. 261 PEMALANG
Pemalang,Jawa Tengah,COMAL,"JL. A. YANI NO. 14, PEMALANG"
Purbalingga,Jawa Tengah,BOBOTSARI,JL. KOL. SUGIRI NO. 61 BOBOTSARI
Purbalingga,Jawa Tengah,PURBALINGGA,JL. ONJE NO. 2 PURBALINGGA
Purworejo,Jawa Tengah,PURWOREJO,"JL. JEND. A. YANI NO.253, PURWOREJO"
Purworejo,Jawa Tengah,KUTOARJO,"JL. DIPONEGORO NO.156, KUTOARJO, KAB. PURWOREJO"
Rembang,Jawa Tengah,REMBANG,JL. KARTINI NO.3 REMBANG
Salatiga,Jawa Tengah,KLN Salatiga,"Komp. Ruko Salatiga Square Blok F77-G77  Jl. Diponegoro No. 77 ( sementara ) Salatiga, JT"
Salatiga,Jawa Tengah,KLN Univ. Kristen Satya Wacana,"Jl.Diponegoro No.52-60  Salatiga, JT"
Semarang,Jawa Tengah,"KW-05 
 Semarang","Jl. Letjen. Mt. Haryono No. 16  Kota Semarang, JT"
Semarang,Jawa Tengah,"KCU 
 Karangayu","Jl. Jend. Sudirman No. 195  Kota Semarang, JT"
Semarang,Jawa Tengah,"KCU 
 Semarang","Jl. Letjen. MT. Haryono No. 16  Kota Semarang, JT"
Semarang,Jawa Tengah,"KCU 
 Univ. Diponegoro Semarang","Jl. Imam Bardjo SH No.1  Kota Semarang, JT"
Semarang,Jawa Tengah,KLN Candi,"Jl. Sultan Agung No. 104-106 Kav. 15  Kota Semarang, JT"
Semarang,Jawa Tengah,KLN Dr. Cipto Semarang,"Jl. Dr. Cipto No. 115 D  Kota Semarang, JT"
Semarang,Jawa Tengah,KLN Emerald Semarang,"Jl. Ahmad Yani No. 163  Kota Semarang, JT"
Semarang,Jawa Tengah,KLN Gayamsari,"Jl. Majapahit No. 376  Kota Semarang, JT"
Semarang,Jawa Tengah,KLN IKIP Negeri,"Kampus Unnes  Jl. Sekaran Gunung Pati  Kota Semarang, JT"
Semarang,Jawa Tengah,KLN Jalan Pemuda Semarang,"Jl. Pandaran No. 21  Kota Semarang, JT"
Semarang,Jawa Tengah,KLN Jomblang,"Jl. Sriwijaya No. 73 C  Kel. Candi  Kec. Candisari  Kota Semarang, JT"
Semarang,Jawa Tengah,KLN Kranggan,"Jl. Gang Pinggir No. 26C  Kranggan  Kota Semarang, JT"
Semarang,Jawa Tengah,KLN Ngalian,"Ruko Ngaliyan Square  Jl. Prof Hamka No. 17 Kav. 15  Ngaliyan  Kota Semarang, JT  Kota Semarang, JT"
Semarang,Jawa Tengah,KLN Perumpel III,"Jl.Coaster No.10  Kota Semarang, JT"
Semarang,Jawa Tengah,KLN Srondol,"Jl. Setiabudi No. 117 Blok A1  Srondol Wetan  Banyumanik Kota Semarang, JT"
Semarang,Jawa Tengah,KLN Tembalang,"Kampus UNDIP  Jl.Banyuputih  Tembalang  Kota Semarang, JT  50275, "
Semarang,Jawa Tengah,KLN Universitas Semarang,"Kampus II USM Jl. Raya Sukarno Hatta  Kota Semarang, JT"
Semarang,Jawa Tengah,KK Bandara Ahmad Yani,"Bandara Ahmad Yani  Kota Semarang, JT"
Semarang,Jawa Tengah,KK Gajah,"Kawasan Pertokoan Gajah  Jl. Gajah No. 8  Kota Semarang, JT"
Semarang,Jawa Tengah,KK Gajah Mada Semarang,"Ruko Gajah Mada Building Blok E-3  Jl. Gajah Mada No. 99  Kota Semarang, JT"
Semarang,Jawa Tengah,KK Karangturi,"Jl. MT Haryono No. 525  Semarang Tengah  Kota Semarang, JT"
Semarang,Jawa Tengah,KK Kedungmundu,"Jl. Kedung Mundu Raya No. B1  Kota Semarang, JT"
Semarang,Jawa Tengah,KK Pamularsih,"Jl. Pamularsih Raya No 99  Kota Semarang, JT"
Semarang,Jawa Tengah,KK Pandanaran,"Jl. Pandanaran No. 88  Kota Semarang, JT"
Semarang,Jawa Tengah,KK PLN Distribusi Jateng Dan DIY,"Gedung PLN Distribusi Jateng & DIY  Jl. Teuku Umar No. 47  Kota Semarang, JT"
Semarang,Jawa Tengah,KK Poltek Ilmu Pelayaran Semarang,"Jl. Singosari 2A  Kota Semarang, JT"
Semarang,Jawa Tengah,KK Puri Anjasmoro,"Jl. Puri Anjasmoro Blok E-1 No. 20 C  Kota Semarang, JT"
Semarang,Jawa Tengah,PP DaOp IV PT.KAI,"Jalan M.H. Thamrin No. 3  Kota Semarang[, JT"
Semarang,Jawa Tengah,PP Kemenkumham Semarang,"Jl. Dr. Cipto No. 64  Kota Semarang, JT"
Semarang,Jawa Tengah,"KLN 
Ungaran","Jl. Diponegoro No. 722-B  Ungaran  Kab. Semarang, JT"
Semarang,Jawa Tengah,"KLN 
 Ambarawa","Jl Jend. Sudirman No. 27 A Ambarawa  Kab. Semarang, JT"
Semarang,Jawa Tengah,KK Karangjati,"Jl. Raya Ungaran-Bawen km 26 Desa Tegalsari Kel. Bergas Lor Kec. Bergas  Kab. Semarang, JT"
Semarang,Jawa Tengah,"KK
 PT. Jamsostek Ungaran","PT Jamsostek ( Persero ) Ungaran Jl Raya Soekarno-Hatta no. 10 UngaranKab. Semarang, JT"
Sragen,Jawa Tengah,KLN Sragen,"Komp. Atrium Sragen  Jl. Sukowati No. 131  Sragen  Kab. Sragen, JT"
Sragen,Jawa Tengah,KK Sukowati,"Jl. Raya Sukowati No. 422  Sragen  Kab. Sragen, JT"
Sragen,Jawa Tengah,KK Gemolong,"Jl Gatot Subroto  Dhk. Sidomulyo  Ds. Ngembatpadas  Kec. Gemolong  Kab. Sragen, JT"
Sukoharjo,Jawa Tengah,KLN Sukoharjo,"Jl. Jend. Sudirman No.77  Sukoharjo, JT"
Sukoharjo,Jawa Tengah,KLN Solo Baru,"Komp. Ruko Solo Baru   Jl. Raya Solo Permai Hc-02  Sukoharjo,  Sukoharjo, JT"
Sukoharjo,Jawa Tengah,KLN Univ. Muhammadiyah,"Jl. Garuda Mas No.17  Rt 03 Rw 03, Pabelan  Kartasura  Sukoharjo, JT"
Sukoharjo,Jawa Tengah,KLN Kartasura,"Jl.A.Yani No.294  Kartosuro  Sukoharjo, JT"
Surakarta,Jawa Tengah,KCU Surakarta,"Jl.Arifin No.2  Surakarta, JT"
Surakarta,Jawa Tengah,KCU Slamet Riyadi Solo,"Jl. Slamet Riyadi No. 348  Surakarta, JT"
Surakarta,Jawa Tengah,KLN Kampus UNS,"Jl. Ir. Sutami no. 36-A  Surakarta, JT"
Surakarta,Jawa Tengah,KLN Nusukan,"Jl Piere Tendean No. 174  Nusukan  Surakarta, JT"
Surakarta,Jawa Tengah,KLN Pasar Klewer,"Jl. K.H. Hasyim Ashari No. 63  Surakarta, JT"
Surakarta,Jawa Tengah,KLN Pasar Legi,"Jl. Letjen. S. Parman No. 26  Surakarta, JT"
Surakarta,Jawa Tengah,KLN RSI Kustati,"Pasar Kliwon  Jl. Kapten Mulyadi No.343  Surakarta, JT"
Surakarta,Jawa Tengah,KLN Univ. Sebelas Maret,Jl. Ir. Sutami No. 76  Surakarta
Surakarta,Jawa Tengah,KK Adi Sucipto,"Jl. Adi Sucipto 113  Jajar  Surakarta, JT"
Surakarta,Jawa Tengah,KK Veteran,"Jl. Veteran No. 206  Surakarta, JT"
Tegal,Jawa Tengah,"KCU 
 Tegal","Jl. Mayjen. Sutoyo No. 50  Kota Tegal, JT"
Tegal,Jawa Tengah,"KLN 
 Banjaran","Jl. Raya Utara No. 21  Banjaran  Kec. Adiwerna  Kab. Tegal, JT"
Tegal,Jawa Tengah,"KLN 
 Slawi","Jl. Jend. Sudirman No. 32 A-B  Slawi  Kab. Tegal, JT"
Temanggung,Jawa Tengah,"KLN 
 Temanggung","Jl. Letjen. Suprapto No. 11-A  Kota Temanggung, JT"
Temanggung,Jawa Tengah,"KLN 
 Parakan","Jl.Raya Wonosobo No.200  Parakan  Kab. Temanggung, JT"
Wonogiri,Jawa Tengah,"KLN 
 Wonogiri","Jl. Jend. A. Yani No. 222 Kota Wonogiri, JT"
Wonogiri,Jawa Tengah,"KLN 
 Jatisrono","Jl. Raya Jatisrono – Wonogiri   Kab. Wonogiri, JT"
Wonogiri,Jawa Tengah,"KLN 
 Baturetno","Komp. Pasar III  Jl.Raya Baturetno No. 76-A  Baturetno Kab. Wonogiri, JT"
Wonosobo,Jawa Tengah,"KLN 
Wonosobo","Jl. A. Yani No. 102 Kota Wonosobo, JT"
Wonosobo,Jawa Tengah,"KLN 
Pasar Kertek","Jl. Parakan No. 105 A Kertek Kab. Wonosobo, JT"
Bangkalan,Jawa Timur,BANGKALAN,"Jl. Soekarno Hatta  Mlajah  Bangkalan, JI"
Banyuwangi,Jawa Timur,BANYUWANGI,"Jl. Brigjend. Katamso no. 46 Banyuwangi, JI"
Banyuwangi,Jawa Timur,BANTERANG,"Jl. Banterang no. 46 Banyuwangi, JI"
Banyuwangi,Jawa Timur,MUNCAR,"Jl. Raya Muncar no. 6 kec. Muncar Banyuwangi, JI"
Banyuwangi,Jawa Timur,ROGOJAMPI,"Jl. Raya Rogojampi no. 3A-3B Banyuwangi, JI"
Banyuwangi,Jawa Timur,GENTENG,"Jl. Gajah Mada no. 191 Genteng Banyuwangi, JI"
Blitar,Jawa Timur,BLITAR,"JL. KENANGA NO.9, BLITAR"
Blitar,Jawa Timur,WLINGI,JL. BROMO NO.3 KEC. WLINGI BLITAR
Bojonegoro,Jawa Timur,BOJONEGORO,"Jl. PB. Sudirman no. 17 Bojonegoro, JI"
